n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size,chromatic_number_norm,clique_number_norm,max_independent_set_size_norm,domination_number_norm,min_clique_cover_size_norm,chromatic_to_clique_ratio,chromatic_to_max_independent_ratio,clique_to_max_independent_ratio,domination_to_clique_ratio,min_clique_cover_to_chromatic_ratio,n_bin_medium,n_bin_large
300,1,150,119,4,155,5,0.5,0.39666666666666667,0.013333333333333334,0.5166666666666667,0.016666666666666666,1.2605042016806722,37.5,29.75,1.3025210084033614,0.03333333333333333,True,False
150,1,71,70,5,145,7,0.47333333333333333,0.4666666666666667,0.03333333333333333,0.9666666666666667,0.04666666666666667,1.0142857142857142,14.2,14.0,2.0714285714285716,0.09859154929577464,True,False
100,1,47,39,4,51,4,0.47,0.39,0.04,0.51,0.04,1.205128205128205,11.75,9.75,1.3076923076923077,0.0851063829787234,False,False
350,1,143,124,6,302,6,0.4085714285714286,0.35428571428571426,0.017142857142857144,0.8628571428571429,0.017142857142857144,1.153225806451613,23.833333333333332,20.666666666666668,2.435483870967742,0.04195804195804196,False,True
250,0,86,71,6,246,7,0.344,0.284,0.024,0.984,0.028,1.2112676056338028,14.333333333333334,11.833333333333334,3.464788732394366,0.08139534883720931,True,False
50,0,19,18,4,30,6,0.38,0.36,0.08,0.6,0.12,1.0555555555555556,4.75,4.5,1.6666666666666667,0.3157894736842105,False,False
450,1,176,158,4,370,6,0.39111111111111113,0.3511111111111111,0.008888888888888889,0.8222222222222222,0.013333333333333334,1.1139240506329113,44.0,39.5,2.3417721518987342,0.03409090909090909,False,True
300,1,131,125,4,245,6,0.43666666666666665,0.4166666666666667,0.013333333333333334,0.8166666666666667,0.02,1.048,32.75,31.25,1.96,0.04580152671755725,True,False
200,0,71,58,4,131,6,0.355,0.29,0.02,0.655,0.03,1.2241379310344827,17.75,14.5,2.2586206896551726,0.08450704225352113,True,False
50,1,23,18,4,38,5,0.46,0.36,0.08,0.76,0.1,1.2777777777777777,5.75,4.5,2.111111111111111,0.21739130434782608,False,False
400,0,147,145,5,332,7,0.3675,0.3625,0.0125,0.83,0.0175,1.013793103448276,29.4,29.0,2.2896551724137932,0.047619047619047616,False,True
150,1,58,53,5,139,6,0.38666666666666666,0.35333333333333333,0.03333333333333333,0.9266666666666666,0.04,1.0943396226415094,11.6,10.6,2.6226415094339623,0.10344827586206896,True,False
200,1,90,76,5,196,5,0.45,0.38,0.025,0.98,0.025,1.1842105263157894,18.0,15.2,2.5789473684210527,0.05555555555555555,True,False
300,1,139,118,5,255,6,0.4633333333333333,0.3933333333333333,0.016666666666666666,0.85,0.02,1.1779661016949152,27.8,23.6,2.1610169491525424,0.04316546762589928,True,False
400,0,153,144,6,397,8,0.3825,0.36,0.015,0.9925,0.02,1.0625,25.5,24.0,2.7569444444444446,0.05228758169934641,False,True
400,0,152,149,6,383,8,0.38,0.3725,0.015,0.9575,0.02,1.0201342281879195,25.333333333333332,24.833333333333332,2.5704697986577183,0.05263157894736842,False,True
50,0,22,16,4,38,5,0.44,0.32,0.08,0.76,0.1,1.375,5.5,4.0,2.375,0.22727272727272727,False,False
25,1,9,9,4,9,4,0.36,0.36,0.16,0.36,0.16,1.0,2.25,2.25,1.0,0.4444444444444444,False,False
200,1,92,73,6,162,6,0.46,0.365,0.03,0.81,0.03,1.2602739726027397,15.333333333333334,12.166666666666666,2.219178082191781,0.06521739130434782,True,False
50,0,20,16,5,41,6,0.4,0.32,0.1,0.82,0.12,1.25,4.0,3.2,2.5625,0.3,False,False
300,0,110,103,6,205,6,0.36666666666666664,0.3433333333333333,0.02,0.6833333333333333,0.02,1.0679611650485437,18.333333333333332,17.166666666666668,1.9902912621359223,0.05454545454545454,True,False
350,1,156,137,4,266,6,0.44571428571428573,0.3914285714285714,0.011428571428571429,0.76,0.017142857142857144,1.1386861313868613,39.0,34.25,1.9416058394160585,0.038461538461538464,False,True
150,1,63,59,3,70,5,0.42,0.3933333333333333,0.02,0.4666666666666667,0.03333333333333333,1.0677966101694916,21.0,19.666666666666668,1.1864406779661016,0.07936507936507936,True,False
250,0,98,84,4,180,5,0.392,0.336,0.016,0.72,0.02,1.1666666666666667,24.5,21.0,2.142857142857143,0.05102040816326531,True,False
200,0,77,68,4,153,6,0.385,0.34,0.02,0.765,0.03,1.1323529411764706,19.25,17.0,2.25,0.07792207792207792,True,False
200,1,84,65,4,164,5,0.42,0.325,0.02,0.82,0.025,1.2923076923076924,21.0,16.25,2.523076923076923,0.05952380952380952,True,False
350,0,131,116,4,249,6,0.3742857142857143,0.3314285714285714,0.011428571428571429,0.7114285714285714,0.017142857142857144,1.1293103448275863,32.75,29.0,2.146551724137931,0.04580152671755725,False,True
250,1,98,78,5,159,5,0.392,0.312,0.02,0.636,0.02,1.2564102564102564,19.6,15.6,2.0384615384615383,0.05102040816326531,True,False
50,0,19,18,3,14,4,0.38,0.36,0.06,0.28,0.08,1.0555555555555556,6.333333333333333,6.0,0.7777777777777778,0.21052631578947367,False,False
150,1,72,62,4,125,5,0.48,0.41333333333333333,0.02666666666666667,0.8333333333333334,0.03333333333333333,1.1612903225806452,18.0,15.5,2.0161290322580645,0.06944444444444445,True,False
450,0,157,140,7,445,8,0.3488888888888889,0.3111111111111111,0.015555555555555555,0.9888888888888889,0.017777777777777778,1.1214285714285714,22.428571428571427,20.0,3.1785714285714284,0.050955414012738856,False,True
50,1,20,16,3,19,4,0.4,0.32,0.06,0.38,0.08,1.25,6.666666666666667,5.333333333333333,1.1875,0.2,False,False
250,1,109,97,5,204,6,0.436,0.388,0.02,0.816,0.024,1.1237113402061856,21.8,19.4,2.1030927835051547,0.05504587155963303,True,False
200,0,75,63,5,138,6,0.375,0.315,0.025,0.69,0.03,1.1904761904761905,15.0,12.6,2.1904761904761907,0.08,True,False
100,0,40,35,4,58,6,0.4,0.35,0.04,0.58,0.06,1.1428571428571428,10.0,8.75,1.6571428571428573,0.15,False,False
50,0,23,17,4,34,5,0.46,0.34,0.08,0.68,0.1,1.3529411764705883,5.75,4.25,2.0,0.21739130434782608,False,False
250,1,114,84,4,115,5,0.456,0.336,0.016,0.46,0.02,1.3571428571428572,28.5,21.0,1.369047619047619,0.043859649122807015,True,False
450,1,181,152,4,388,6,0.4022222222222222,0.3377777777777778,0.008888888888888889,0.8622222222222222,0.013333333333333334,1.1907894736842106,45.25,38.0,2.5526315789473686,0.03314917127071823,False,True
500,0,184,171,6,475,7,0.368,0.342,0.012,0.95,0.014,1.0760233918128654,30.666666666666668,28.5,2.7777777777777777,0.03804347826086957,False,True
450,0,153,142,6,426,7,0.34,0.31555555555555553,0.013333333333333334,0.9466666666666667,0.015555555555555555,1.0774647887323943,25.5,23.666666666666668,3.0,0.0457516339869281,False,True
450,1,196,166,5,445,6,0.43555555555555553,0.3688888888888889,0.011111111111111112,0.9888888888888889,0.013333333333333334,1.180722891566265,39.2,33.2,2.680722891566265,0.030612244897959183,False,True
150,0,68,50,4,135,6,0.4533333333333333,0.3333333333333333,0.02666666666666667,0.9,0.04,1.36,17.0,12.5,2.7,0.08823529411764706,True,False
250,1,109,84,5,204,6,0.436,0.336,0.02,0.816,0.024,1.2976190476190477,21.8,16.8,2.4285714285714284,0.05504587155963303,True,False
250,1,118,118,5,246,7,0.472,0.472,0.02,0.984,0.028,1.0,23.6,23.6,2.0847457627118646,0.059322033898305086,True,False
100,1,49,49,5,84,6,0.49,0.49,0.05,0.84,0.06,1.0,9.8,9.8,1.7142857142857142,0.12244897959183673,False,False
25,1,14,11,3,22,4,0.56,0.44,0.12,0.88,0.16,1.2727272727272727,4.666666666666667,3.6666666666666665,2.0,0.2857142857142857,False,False
25,0,9,7,4,9,4,0.36,0.28,0.16,0.36,0.16,1.2857142857142858,2.25,1.75,1.2857142857142858,0.4444444444444444,False,False
350,1,168,130,4,300,5,0.48,0.37142857142857144,0.011428571428571429,0.8571428571428571,0.014285714285714285,1.2923076923076924,42.0,32.5,2.3076923076923075,0.02976190476190476,False,True
400,0,165,134,6,384,7,0.4125,0.335,0.015,0.96,0.0175,1.2313432835820894,27.5,22.333333333333332,2.8656716417910446,0.04242424242424243,False,True
500,1,214,167,6,477,7,0.428,0.334,0.012,0.954,0.014,1.281437125748503,35.666666666666664,27.833333333333332,2.856287425149701,0.03271028037383177,False,True
300,1,132,109,5,295,7,0.44,0.36333333333333334,0.016666666666666666,0.9833333333333333,0.023333333333333334,1.2110091743119267,26.4,21.8,2.706422018348624,0.05303030303030303,True,False
450,1,201,177,5,446,6,0.44666666666666666,0.3933333333333333,0.011111111111111112,0.9911111111111112,0.013333333333333334,1.1355932203389831,40.2,35.4,2.519774011299435,0.029850746268656716,False,True
150,0,55,45,6,87,6,0.36666666666666664,0.3,0.04,0.58,0.04,1.2222222222222223,9.166666666666666,7.5,1.9333333333333333,0.10909090909090909,True,False
500,1,220,169,6,467,6,0.44,0.338,0.012,0.934,0.012,1.301775147928994,36.666666666666664,28.166666666666668,2.7633136094674557,0.02727272727272727,False,True
300,1,137,110,5,255,6,0.45666666666666667,0.36666666666666664,0.016666666666666666,0.85,0.02,1.2454545454545454,27.4,22.0,2.3181818181818183,0.043795620437956206,True,False
50,0,21,20,4,46,5,0.42,0.4,0.08,0.92,0.1,1.05,5.25,5.0,2.3,0.23809523809523808,False,False
400,1,182,153,4,358,7,0.455,0.3825,0.01,0.895,0.0175,1.1895424836601307,45.5,38.25,2.3398692810457518,0.038461538461538464,False,True
450,0,159,140,5,354,6,0.35333333333333333,0.3111111111111111,0.011111111111111112,0.7866666666666666,0.013333333333333334,1.1357142857142857,31.8,28.0,2.5285714285714285,0.03773584905660377,False,True
100,0,38,38,4,74,6,0.38,0.38,0.04,0.74,0.06,1.0,9.5,9.5,1.9473684210526316,0.15789473684210525,False,False
150,0,50,47,4,100,6,0.3333333333333333,0.31333333333333335,0.02666666666666667,0.6666666666666666,0.04,1.0638297872340425,12.5,11.75,2.127659574468085,0.12,True,False
200,1,85,62,4,109,5,0.425,0.31,0.02,0.545,0.025,1.3709677419354838,21.25,15.5,1.7580645161290323,0.058823529411764705,True,False
500,0,187,157,6,478,8,0.374,0.314,0.012,0.956,0.016,1.1910828025477707,31.166666666666668,26.166666666666668,3.0445859872611467,0.0427807486631016,False,True
450,0,161,155,7,427,8,0.35777777777777775,0.34444444444444444,0.015555555555555555,0.9488888888888889,0.017777777777777778,1.038709677419355,23.0,22.142857142857142,2.7548387096774194,0.049689440993788817,False,True
350,0,110,92,5,281,7,0.3142857142857143,0.26285714285714284,0.014285714285714285,0.8028571428571428,0.02,1.1956521739130435,22.0,18.4,3.0543478260869565,0.06363636363636363,False,True
150,1,71,48,5,125,5,0.47333333333333333,0.32,0.03333333333333333,0.8333333333333334,0.03333333333333333,1.4791666666666667,14.2,9.6,2.6041666666666665,0.07042253521126761,True,False
300,1,132,93,4,241,6,0.44,0.31,0.013333333333333334,0.8033333333333333,0.02,1.4193548387096775,33.0,23.25,2.5913978494623655,0.045454545454545456,True,False
450,0,164,147,5,441,7,0.36444444444444446,0.32666666666666666,0.011111111111111112,0.98,0.015555555555555555,1.1156462585034013,32.8,29.4,3.0,0.042682926829268296,False,True
150,0,57,48,5,83,6,0.38,0.32,0.03333333333333333,0.5533333333333333,0.04,1.1875,11.4,9.6,1.7291666666666667,0.10526315789473684,True,False
400,0,153,138,6,328,7,0.3825,0.345,0.015,0.82,0.0175,1.108695652173913,25.5,23.0,2.3768115942028984,0.0457516339869281,False,True
100,0,53,35,4,93,6,0.53,0.35,0.04,0.93,0.06,1.5142857142857142,13.25,8.75,2.657142857142857,0.11320754716981132,False,False
300,0,108,88,5,188,6,0.36,0.29333333333333333,0.016666666666666666,0.6266666666666667,0.02,1.2272727272727273,21.6,17.6,2.1363636363636362,0.05555555555555555,True,False
450,0,172,140,6,381,7,0.38222222222222224,0.3111111111111111,0.013333333333333334,0.8466666666666667,0.015555555555555555,1.2285714285714286,28.666666666666668,23.333333333333332,2.7214285714285715,0.040697674418604654,False,True
25,0,10,10,4,16,4,0.4,0.4,0.16,0.64,0.16,1.0,2.5,2.5,1.6,0.4,False,False
300,1,129,114,4,265,6,0.43,0.38,0.013333333333333334,0.8833333333333333,0.02,1.131578947368421,32.25,28.5,2.324561403508772,0.046511627906976744,True,False
50,1,27,21,4,46,5,0.54,0.42,0.08,0.92,0.1,1.2857142857142858,6.75,5.25,2.1904761904761907,0.18518518518518517,False,False
250,1,120,120,5,186,6,0.48,0.48,0.02,0.744,0.024,1.0,24.0,24.0,1.55,0.05,True,False
400,1,178,151,5,343,7,0.445,0.3775,0.0125,0.8575,0.0175,1.1788079470198676,35.6,30.2,2.271523178807947,0.03932584269662921,False,True
150,1,70,61,5,119,5,0.4666666666666667,0.4066666666666667,0.03333333333333333,0.7933333333333333,0.03333333333333333,1.1475409836065573,14.0,12.2,1.9508196721311475,0.07142857142857142,True,False
200,1,83,75,4,162,5,0.415,0.375,0.02,0.81,0.025,1.1066666666666667,20.75,18.75,2.16,0.060240963855421686,True,False
250,1,115,112,4,222,6,0.46,0.448,0.016,0.888,0.024,1.0267857142857142,28.75,28.0,1.9821428571428572,0.05217391304347826,True,False
450,1,202,191,4,381,5,0.4488888888888889,0.42444444444444446,0.008888888888888889,0.8466666666666667,0.011111111111111112,1.057591623036649,50.5,47.75,1.9947643979057592,0.024752475247524754,False,True
500,1,211,175,4,407,6,0.422,0.35,0.008,0.814,0.012,1.2057142857142857,52.75,43.75,2.3257142857142856,0.02843601895734597,False,True
50,0,21,19,4,31,5,0.42,0.38,0.08,0.62,0.1,1.105263157894737,5.25,4.75,1.631578947368421,0.23809523809523808,False,False
100,1,47,45,3,73,5,0.47,0.45,0.03,0.73,0.05,1.0444444444444445,15.666666666666666,15.0,1.6222222222222222,0.10638297872340426,False,False
200,0,75,64,5,188,6,0.375,0.32,0.025,0.94,0.03,1.171875,15.0,12.8,2.9375,0.08,True,False
450,0,170,115,6,400,7,0.37777777777777777,0.25555555555555554,0.013333333333333334,0.8888888888888888,0.015555555555555555,1.4782608695652173,28.333333333333332,19.166666666666668,3.4782608695652173,0.041176470588235294,False,True
200,0,78,69,5,141,6,0.39,0.345,0.025,0.705,0.03,1.1304347826086956,15.6,13.8,2.0434782608695654,0.07692307692307693,True,False
150,0,53,49,5,120,6,0.35333333333333333,0.32666666666666666,0.03333333333333333,0.8,0.04,1.0816326530612246,10.6,9.8,2.4489795918367347,0.11320754716981132,True,False
50,1,25,22,4,27,5,0.5,0.44,0.08,0.54,0.1,1.1363636363636365,6.25,5.5,1.2272727272727273,0.2,False,False
150,0,53,47,5,127,6,0.35333333333333333,0.31333333333333335,0.03333333333333333,0.8466666666666667,0.04,1.127659574468085,10.6,9.4,2.702127659574468,0.11320754716981132,True,False
150,1,74,46,5,104,5,0.49333333333333335,0.30666666666666664,0.03333333333333333,0.6933333333333334,0.03333333333333333,1.608695652173913,14.8,9.2,2.260869565217391,0.06756756756756757,True,False
200,0,74,64,5,149,6,0.37,0.32,0.025,0.745,0.03,1.15625,14.8,12.8,2.328125,0.08108108108108109,True,False
500,0,164,153,5,490,7,0.328,0.306,0.01,0.98,0.014,1.0718954248366013,32.8,30.6,3.2026143790849675,0.042682926829268296,False,True
150,0,53,50,5,115,5,0.35333333333333333,0.3333333333333333,0.03333333333333333,0.7666666666666667,0.03333333333333333,1.06,10.6,10.0,2.3,0.09433962264150944,True,False
450,0,174,141,6,445,7,0.38666666666666666,0.31333333333333335,0.013333333333333334,0.9888888888888889,0.015555555555555555,1.2340425531914894,29.0,23.5,3.1560283687943262,0.040229885057471264,False,True
25,1,11,10,4,18,5,0.44,0.4,0.16,0.72,0.2,1.1,2.75,2.5,1.8,0.45454545454545453,False,False
300,1,119,104,4,235,5,0.39666666666666667,0.3466666666666667,0.013333333333333334,0.7833333333333333,0.016666666666666666,1.1442307692307692,29.75,26.0,2.2596153846153846,0.04201680672268908,True,False
500,1,239,210,5,480,6,0.478,0.42,0.01,0.96,0.012,1.138095238095238,47.8,42.0,2.2857142857142856,0.02510460251046025,False,True
150,1,69,59,4,75,5,0.46,0.3933333333333333,0.02666666666666667,0.5,0.03333333333333333,1.1694915254237288,17.25,14.75,1.271186440677966,0.07246376811594203,True,False
50,0,23,22,4,40,4,0.46,0.44,0.08,0.8,0.08,1.0454545454545454,5.75,5.5,1.8181818181818181,0.17391304347826086,False,False
150,1,55,48,4,99,6,0.36666666666666664,0.32,0.02666666666666667,0.66,0.04,1.1458333333333333,13.75,12.0,2.0625,0.10909090909090909,True,False
400,0,157,143,5,267,6,0.3925,0.3575,0.0125,0.6675,0.015,1.097902097902098,31.4,28.6,1.867132867132867,0.03821656050955414,False,True
100,1,57,41,3,85,5,0.57,0.41,0.03,0.85,0.05,1.3902439024390243,19.0,13.666666666666666,2.073170731707317,0.08771929824561403,False,False
500,0,168,160,6,479,8,0.336,0.32,0.012,0.958,0.016,1.05,28.0,26.666666666666668,2.99375,0.047619047619047616,False,True
400,0,160,119,7,389,7,0.4,0.2975,0.0175,0.9725,0.0175,1.3445378151260505,22.857142857142858,17.0,3.26890756302521,0.04375,False,True
25,0,13,13,4,23,4,0.52,0.52,0.16,0.92,0.16,1.0,3.25,3.25,1.7692307692307692,0.3076923076923077,False,False
300,0,113,104,6,267,6,0.37666666666666665,0.3466666666666667,0.02,0.89,0.02,1.0865384615384615,18.833333333333332,17.333333333333332,2.5673076923076925,0.05309734513274336,True,False
500,1,234,206,5,437,6,0.468,0.412,0.01,0.874,0.012,1.1359223300970873,46.8,41.2,2.121359223300971,0.02564102564102564,False,True
400,0,139,118,6,364,8,0.3475,0.295,0.015,0.91,0.02,1.1779661016949152,23.166666666666668,19.666666666666668,3.0847457627118646,0.05755395683453238,False,True
450,0,152,133,6,422,8,0.3377777777777778,0.29555555555555557,0.013333333333333334,0.9377777777777778,0.017777777777777778,1.1428571428571428,25.333333333333332,22.166666666666668,3.172932330827068,0.05263157894736842,False,True
350,1,154,129,5,290,5,0.44,0.36857142857142855,0.014285714285714285,0.8285714285714286,0.014285714285714285,1.193798449612403,30.8,25.8,2.248062015503876,0.032467532467532464,False,True
500,0,170,170,5,451,7,0.34,0.34,0.01,0.902,0.014,1.0,34.0,34.0,2.652941176470588,0.041176470588235294,False,True
25,0,10,7,4,9,4,0.4,0.28,0.16,0.36,0.16,1.4285714285714286,2.5,1.75,1.2857142857142858,0.4,False,False
250,1,105,89,4,126,5,0.42,0.356,0.016,0.504,0.02,1.1797752808988764,26.25,22.25,1.4157303370786516,0.047619047619047616,True,False
100,0,32,32,4,63,4,0.32,0.32,0.04,0.63,0.04,1.0,8.0,8.0,1.96875,0.125,False,False
150,1,67,61,4,135,6,0.44666666666666666,0.4066666666666667,0.02666666666666667,0.9,0.04,1.098360655737705,16.75,15.25,2.2131147540983607,0.08955223880597014,True,False
25,1,14,14,2,8,3,0.56,0.56,0.08,0.32,0.12,1.0,7.0,7.0,0.5714285714285714,0.21428571428571427,False,False
25,1,15,11,4,19,4,0.6,0.44,0.16,0.76,0.16,1.3636363636363635,3.75,2.75,1.7272727272727273,0.26666666666666666,False,False
350,0,128,107,5,269,6,0.3657142857142857,0.3057142857142857,0.014285714285714285,0.7685714285714286,0.017142857142857144,1.1962616822429906,25.6,21.4,2.514018691588785,0.046875,False,True
450,0,173,159,6,444,8,0.3844444444444444,0.35333333333333333,0.013333333333333334,0.9866666666666667,0.017777777777777778,1.0880503144654088,28.833333333333332,26.5,2.792452830188679,0.046242774566473986,False,True
50,0,27,24,3,39,5,0.54,0.48,0.06,0.78,0.1,1.125,9.0,8.0,1.625,0.18518518518518517,False,False
150,1,68,48,5,146,6,0.4533333333333333,0.32,0.03333333333333333,0.9733333333333334,0.04,1.4166666666666667,13.6,9.6,3.0416666666666665,0.08823529411764706,True,False
300,1,122,112,4,227,6,0.4066666666666667,0.37333333333333335,0.013333333333333334,0.7566666666666667,0.02,1.0892857142857142,30.5,28.0,2.0267857142857144,0.04918032786885246,True,False
350,1,162,122,5,346,6,0.46285714285714286,0.3485714285714286,0.014285714285714285,0.9885714285714285,0.017142857142857144,1.3278688524590163,32.4,24.4,2.8360655737704916,0.037037037037037035,False,True
250,1,103,92,6,230,6,0.412,0.368,0.024,0.92,0.024,1.1195652173913044,17.166666666666668,15.333333333333334,2.5,0.05825242718446602,True,False
100,1,55,41,5,82,5,0.55,0.41,0.05,0.82,0.05,1.3414634146341464,11.0,8.2,2.0,0.09090909090909091,False,False
100,1,43,42,4,67,5,0.43,0.42,0.04,0.67,0.05,1.0238095238095237,10.75,10.5,1.5952380952380953,0.11627906976744186,False,False
100,1,47,42,3,91,4,0.47,0.42,0.03,0.91,0.04,1.119047619047619,15.666666666666666,14.0,2.1666666666666665,0.0851063829787234,False,False
400,1,167,164,5,327,6,0.4175,0.41,0.0125,0.8175,0.015,1.0182926829268293,33.4,32.8,1.9939024390243902,0.03592814371257485,False,True
200,0,78,66,5,123,6,0.39,0.33,0.025,0.615,0.03,1.1818181818181819,15.6,13.2,1.8636363636363635,0.07692307692307693,True,False
200,1,93,70,5,196,6,0.465,0.35,0.025,0.98,0.03,1.3285714285714285,18.6,14.0,2.8,0.06451612903225806,True,False
350,1,138,126,4,271,5,0.3942857142857143,0.36,0.011428571428571429,0.7742857142857142,0.014285714285714285,1.0952380952380953,34.5,31.5,2.1507936507936507,0.036231884057971016,False,True
250,0,96,93,5,185,6,0.384,0.372,0.02,0.74,0.024,1.032258064516129,19.2,18.6,1.989247311827957,0.0625,True,False
100,1,44,42,3,42,4,0.44,0.42,0.03,0.42,0.04,1.0476190476190477,14.666666666666666,14.0,1.0,0.09090909090909091,False,False
250,0,94,90,6,218,8,0.376,0.36,0.024,0.872,0.032,1.0444444444444445,15.666666666666666,15.0,2.422222222222222,0.0851063829787234,True,False
