n,distribution,chromatic_number,clique_number,max_independent_set_size,domination_number,min_clique_cover_size
300,1,140,135,10,291,12
500,1,224,209,10,490,12
100,1,52,52,7,96,9
50,1,21,21,6,46,7
350,1,177,175,9,343,11
450,1,188,170,11,443,13
400,0,128,128,11,392,13
500,1,233,226,13,490,16
100,1,41,32,10,96,11
300,1,140,140,10,290,12
300,1,120,108,11,294,12
400,0,127,126,11,391,14
200,0,64,61,10,191,12
150,0,46,39,9,143,10
350,0,119,119,13,343,16
50,1,24,17,8,45,8
150,1,61,61,9,149,10
100,1,45,45,9,99,11
450,0,147,146,13,444,14
500,1,225,223,15,490,17
250,1,120,117,10,242,12
350,1,164,157,10,345,13
150,0,57,47,7,136,10
450,0,155,153,13,440,14
25,0,7,7,7,25,7
200,1,84,81,7,193,9
200,1,88,87,10,192,12
300,1,140,131,9,292,11
100,0,31,31,9,94,11
250,1,118,107,12,247,13
400,0,128,128,13,389,15
350,0,103,103,11,345,14
50,0,23,21,5,48,7
150,1,63,61,9,150,11
250,1,115,106,10,246,11
250,1,118,106,11,243,13
100,1,40,37,6,94,8
400,1,165,153,10,381,13
50,0,17,16,8,49,9
150,0,44,44,9,131,11
450,1,219,200,12,449,15
150,1,73,73,7,131,8
200,1,102,102,10,193,11
300,0,87,87,12,291,14
250,0,84,81,10,241,12
50,1,26,23,5,45,6
100,1,48,44,7,74,8
150,1,69,66,11,144,12
250,0,87,79,11,245,14
150,0,49,45,10,141,13
250,0,87,83,12,244,14
250,0,84,79,10,235,13
200,0,76,73,9,192,11
200,1,81,78,10,200,13
50,0,19,19,7,49,8
150,1,71,68,9,148,11
250,1,117,108,9,243,11
250,1,122,114,10,244,11
200,1,92,86,10,196,11
400,0,137,136,11,384,13
50,0,17,17,8,48,10
500,0,158,158,12,492,14
400,0,113,113,10,379,14
50,0,14,14,10,42,10
200,1,90,83,11,196,14
250,1,117,98,11,246,12
350,1,157,150,12,350,14
500,0,145,142,10,468,14
25,0,10,10,6,22,6
300,1,139,130,12,299,15
200,0,63,61,10,192,11
100,1,53,49,8,95,9
100,0,33,28,10,98,11
25,1,12,11,5,17,6
50,0,22,13,7,38,8
25,1,11,9,4,7,4
250,0,67,66,10,241,12
150,1,77,57,9,145,9
500,1,235,221,13,490,15
25,1,11,11,5,21,5
500,1,221,215,14,491,15
50,0,16,16,8,44,9
350,0,101,100,11,331,13
100,1,42,36,6,94,9
25,0,9,6,6,18,6
250,1,120,120,11,243,11
150,0,45,45,10,141,12
100,1,49,44,7,96,8
350,0,111,106,11,342,14
100,1,49,38,8,99,10
100,1,44,44,10,96,11
350,1,161,150,14,342,16
200,1,98,70,10,193,11
25,0,8,8,6,24,6
400,0,121,117,10,395,14
250,0,87,87,10,245,12
250,0,75,75,13,247,15
400,1,185,160,11,396,13
25,1,10,9,6,20,6
25,1,11,8,7,22,7
400,0,120,120,13,396,15
250,1,121,111,11,249,13
25,1,12,11,4,22,4
500,0,154,154,12,468,15
400,0,125,125,12,398,14
350,0,109,101,10,317,13
25,0,9,8,4,14,5
500,1,228,216,14,499,15
100,0,38,33,10,91,11
25,1,13,13,6,24,6
400,0,136,136,11,395,13
250,1,120,108,9,244,10
350,1,152,147,10,341,13
200,0,67,67,10,192,12
150,1,60,57,8,145,10
100,1,46,44,7,94,8
450,0,148,148,11,441,14
350,0,93,88,12,341,13
350,1,162,153,13,347,15
150,0,49,48,8,141,11
50,0,15,11,7,44,8
450,0,150,149,13,438,17
350,0,114,112,11,323,14
100,0,34,33,9,93,10
350,0,105,105,10,334,13
250,0,76,75,11,243,12
500,0,152,149,9,471,13
250,0,78,78,9,242,12
25,0,9,7,5,18,6
500,1,224,203,11,491,13
450,0,153,153,13,442,15
200,1,99,95,10,195,12
300,0,96,95,11,291,14
400,1,183,176,14,393,16
150,1,78,71,9,147,10
50,0,23,20,6,46,8
350,0,92,90,9,331,12
25,0,11,9,5,10,6
200,1,79,75,10,196,12
250,0,68,66,12,246,15
50,0,19,17,7,43,8
250,0,73,71,10,242,12
350,1,174,167,12,346,14
200,0,53,52,11,198,12
500,0,160,159,12,494,16
50,0,18,18,6,42,7
25,1,11,11,5,17,6
200,0,76,76,9,191,11
300,0,109,109,10,299,13
50,0,17,17,8,43,9
250,1,117,113,7,238,8
50,0,20,20,7,48,8
400,0,114,114,10,390,12
400,1,185,171,11,391,13
50,0,20,19,7,47,9
300,1,150,140,11,294,12
500,0,146,146,12,492,14
150,1,68,61,9,145,10
500,0,148,148,12,493,13
25,0,6,6,7,19,7
450,0,127,125,14,441,15
150,1,70,67,10,144,11
150,1,70,59,9,143,10
200,0,62,60,11,197,12
450,1,205,199,14,442,15
250,1,118,107,9,228,11
50,1,27,19,6,49,6
250,0,74,73,10,241,12
500,0,165,165,11,481,14
500,0,173,173,12,489,14
500,1,218,209,14,497,16
350,0,107,106,11,330,14
250,0,83,83,9,241,13
250,1,107,102,12,243,13
50,0,20,20,7,46,7
100,1,53,48,6,89,7
25,0,8,8,6,25,7
200,1,84,74,9,193,10
25,0,9,9,7,24,8
400,0,133,127,11,372,13
300,0,101,101,10,288,14
500,1,234,217,14,499,15
50,0,19,14,6,42,7
100,1,55,35,7,90,8
300,1,150,115,12,293,14
100,1,49,39,9,98,9
25,1,14,12,4,23,4
500,1,227,220,16,490,19
100,0,31,31,8,85,11
50,0,18,18,6,33,7
350,0,115,115,12,342,15
250,1,129,103,10,242,12
25,1,14,11,4,13,4
200,1,86,85,10,184,12
50,1,25,23,5,41,6
150,1,74,70,9,147,11
200,0,57,55,10,183,12
500,1,227,219,13,491,16
100,1,46,46,8,96,10
25,0,9,7,6,25,6
50,1,26,21,8,47,8
150,0,54,53,11,148,12
300,1,138,131,10,299,13
100,0,33,33,8,85,9
400,1,172,165,13,389,14
500,0,167,162,9,474,12
250,1,124,117,12,247,14
500,1,239,227,13,490,15
25,1,12,9,4,22,5
100,1,52,47,8,98,9
25,0,8,8,6,21,6
25,1,13,9,5,24,6
500,1,232,217,12,479,14
150,1,63,63,8,147,9
250,0,77,77,9,238,12
300,1,144,132,12,297,13
150,0,52,49,10,125,13
300,1,135,133,9,294,11
50,1,20,17,8,49,9
400,0,133,133,11,378,13
300,0,80,79,10,258,11
500,1,223,212,13,482,14
500,1,238,186,15,500,17
500,0,164,164,14,494,15
200,1,94,77,8,183,9
100,1,43,32,10,98,10
250,1,112,100,11,246,13
400,0,102,102,11,390,14
25,0,9,8,6,23,7
200,1,92,84,8,186,10
250,1,102,99,10,248,12
350,0,105,105,11,340,14
450,0,142,140,9,414,14
300,1,149,142,12,294,15
25,0,8,8,5,12,5
300,0,87,87,13,289,14
250,1,124,100,8,249,11
450,0,144,144,10,445,13
200,0,56,55,11,191,12
250,0,75,71,11,244,13
50,0,12,10,7,43,10
250,1,112,110,10,244,10
100,0,34,34,9,98,11
400,1,203,169,9,394,11
50,0,17,15,10,50,10
50,1,24,20,6,46,7
150,0,40,38,10,145,11
50,1,26,22,8,50,8
150,1,71,65,9,146,11
25,0,9,7,5,21,6
150,1,68,66,8,146,9
500,1,207,181,12,492,13
300,1,132,125,13,296,15
250,0,82,82,9,233,11
350,1,165,150,9,341,12
150,1,77,63,9,146,9
25,0,9,9,7,22,8
200,1,90,88,11,195,12
25,0,10,8,7,13,8
400,0,123,123,11,392,13
25,0,8,8,7,24,7
350,1,165,159,15,344,16
500,0,160,160,12,492,14
400,1,170,157,11,395,13
450,0,136,136,14,447,16
150,0,50,50,9,147,11
200,1,98,98,8,196,10
200,0,68,62,10,194,12
300,0,92,83,11,290,13
50,0,14,14,6,45,7
250,0,72,69,12,250,13
300,1,145,143,9,292,10
450,1,199,185,10,446,11
400,0,120,117,12,390,15
250,1,115,99,12,242,13
450,1,218,200,13,442,14
250,1,98,92,10,248,11
200,0,67,65,10,199,11
250,1,117,113,14,247,15
25,1,14,14,4,24,5
300,0,93,91,10,295,12
400,0,130,129,13,389,15
50,1,26,26,6,47,6
350,1,159,146,8,331,10
25,1,14,11,4,23,5
500,1,235,226,10,489,13
500,1,233,220,11,494,13
450,1,209,187,13,439,15
250,1,123,123,9,242,11
400,1,184,142,10,395,12
250,0,80,80,11,244,14
350,0,115,115,10,346,13
200,0,65,64,11,193,11
300,1,148,108,9,296,11
500,0,155,154,12,495,15
500,0,169,164,12,493,14
350,1,156,148,10,316,13
300,1,140,125,12,297,14
200,0,77,77,9,193,10
500,1,249,194,11,489,13
250,0,83,83,11,241,12
300,1,142,137,8,298,11
50,0,14,13,11,47,11
50,1,23,21,7,47,8
450,1,212,204,12,433,13
25,1,12,11,5,22,5
100,0,28,28,9,92,11
100,1,50,50,10,95,11
500,0,162,160,11,489,14
400,0,138,138,12,391,15
200,1,89,86,9,195,12
200,1,86,84,7,195,9
300,1,129,123,9,294,12
450,1,230,189,12,445,14
150,1,70,70,11,146,13
200,1,96,94,11,198,13
300,0,86,86,12,294,13
300,0,103,103,10,290,12
200,0,55,54,10,192,12
500,1,220,209,15,493,17
350,1,167,165,10,339,13
150,0,52,52,9,149,11
250,1,118,115,11,241,12
300,1,130,116,9,293,12
300,1,138,132,12,293,15
350,0,117,117,12,343,15
200,0,57,57,10,190,13
400,1,189,179,11,382,13
50,1,23,22,6,41,7
150,0,53,53,9,145,11
50,1,19,18,7,50,7
200,0,61,57,10,183,12
50,0,15,15,7,50,8
150,1,79,72,7,140,8
300,0,103,101,11,293,12
150,0,52,51,9,143,10
500,0,174,174,12,491,16
400,1,188,152,10,393,11
350,1,148,131,15,347,17
50,0,21,14,7,48,8
50,0,19,19,8,39,9
250,1,107,102,10,243,11
100,1,48,44,6,90,7
300,0,104,104,10,298,14
400,1,191,169,11,390,12
150,1,65,65,11,145,13
250,0,83,83,12,244,14
150,1,69,67,10,145,11
300,0,79,71,9,294,11
400,1,179,171,10,397,12
450,1,196,189,15,442,17
250,1,108,106,12,242,13
400,1,196,160,11,390,12
500,0,168,165,11,464,14
450,0,138,137,10,440,13
500,0,157,154,13,489,15
250,0,79,75,8,210,11
400,0,129,128,12,388,15
250,1,118,111,11,243,11
300,0,92,92,11,279,13
250,0,90,87,11,245,13
50,0,15,14,6,32,8
100,1,46,46,8,95,9
300,1,138,131,10,291,12
50,1,26,22,6,50,7
400,0,115,115,11,389,14
500,0,158,158,11,475,14
25,0,10,8,5,23,6
450,0,135,126,10,429,13
200,0,60,60,9,192,12
25,0,9,6,7,20,7
100,1,52,48,6,88,8
250,0,70,66,14,241,15
100,0,34,33,8,94,10
400,1,189,141,10,394,11
450,1,179,164,12,442,15
100,1,44,41,5,78,7
25,1,13,9,5,21,5
350,0,115,111,11,343,15
350,0,104,104,11,340,14
450,1,197,190,13,443,15
250,1,111,105,9,247,11
250,0,88,88,12,240,14
500,0,157,157,11,490,14
25,0,9,9,5,20,7
350,1,157,148,10,344,13
50,1,26,26,6,50,6
50,0,16,16,7,47,7
50,1,20,19,6,46,6
150,0,42,42,9,144,12
150,1,74,70,12,150,13
400,0,123,122,11,391,13
100,0,37,35,7,86,9
50,1,22,22,7,45,8
100,1,54,46,7,100,9
350,0,121,121,10,341,13
350,0,108,104,9,323,12
25,1,12,12,5,21,5
400,0,111,108,12,390,16
250,0,84,78,10,233,12
450,0,143,141,11,441,15
300,1,133,117,12,293,13
250,1,113,108,11,246,12
50,0,18,17,8,45,10
500,1,238,228,10,492,13
450,1,194,187,11,428,13
50,1,29,26,7,46,7
250,1,108,97,9,241,12
450,0,138,135,12,430,15
450,0,148,148,11,440,14
100,0,28,28,9,93,12
100,0,31,26,9,99,10
350,1,157,149,10,341,13
100,0,31,30,9,92,11
350,1,166,150,11,342,13
50,0,16,15,9,50,10
50,1,26,26,8,46,9
350,1,169,161,10,346,12
250,1,111,102,12,245,14
250,1,119,117,10,242,12
25,1,14,14,5,20,6
200,1,95,87,10,192,12
300,1,131,127,11,292,13
200,0,63,62,12,183,13
50,1,24,21,6,45,6
350,1,172,157,10,340,12
25,0,7,7,5,21,6
25,1,13,9,4,16,5
250,0,80,76,9,250,11
450,1,219,154,13,443,16
450,1,203,191,12,447,14
150,0,42,42,8,143,11
300,1,127,101,10,294,11
350,0,98,96,12,345,14
500,1,235,212,13,494,14
50,1,29,28,5,47,6
100,0,29,29,9,83,10
25,0,8,8,7,23,8
300,1,129,108,13,291,15
300,1,148,145,11,297,12
300,0,100,99,8,297,11
200,1,103,84,9,197,10
200,1,79,77,12,197,13
400,0,120,120,11,390,13
500,0,163,162,12,497,15
100,0,34,31,10,93,11
400,1,173,167,12,396,14
300,1,154,148,12,295,13
100,0,25,23,9,94,12
300,0,100,94,9,283,13
450,0,137,132,10,441,13
50,1,22,19,6,45,7
400,0,125,125,10,373,13
50,0,17,16,8,44,9
100,0,29,28,9,93,10
100,0,31,31,7,94,9
100,0,30,29,9,92,11
150,1,75,73,8,137,9
50,0,16,16,9,48,9
250,0,74,73,11,241,13
150,1,78,73,9,143,10
100,1,57,55,6,95,7
250,1,122,118,9,244,10
350,0,117,117,11,342,12
150,0,41,41,11,141,13
350,0,114,112,12,347,15
50,0,21,20,8,47,9
150,0,44,40,7,128,11
450,0,154,154,11,439,14
400,1,195,184,12,393,14
150,0,48,48,10,141,12
500,0,157,156,10,465,13
150,1,79,65,9,146,9
50,1,25,25,6,45,7
400,0,116,114,11,379,13
500,1,224,214,11,497,13
350,1,154,140,10,341,11
250,1,119,104,9,245,10
500,0,152,152,10,497,14
50,0,15,14,9,47,10
250,1,118,116,9,245,12
25,1,13,10,4,14,4
100,0,34,28,10,95,11
25,0,12,9,7,22,7
500,0,159,159,12,492,17
450,1,183,173,14,442,17
350,1,155,150,10,349,12
150,1,60,52,7,131,10
250,1,117,105,12,246,13
200,1,93,91,8,192,10
250,0,85,83,10,248,12
50,0,18,16,8,46,8
100,0,26,26,8,93,9
350,1,176,167,10,344,13
50,1,25,25,6,47,6
200,0,67,63,8,193,11
100,1,42,41,10,95,11
250,0,82,82,11,244,13
250,1,115,115,10,246,11
450,0,139,135,11,443,14
450,0,132,125,13,440,16
150,0,50,48,9,142,11
300,1,133,128,10,292,13
250,0,85,85,11,242,13
450,1,216,193,14,446,16
300,0,94,90,13,292,15
500,1,222,214,13,491,15
50,0,14,14,8,39,10
100,0,26,25,9,97,11
450,0,127,127,13,438,15
200,0,68,68,10,185,11
100,1,45,40,8,93,9
150,1,71,68,10,145,11
400,1,198,177,11,382,13
150,0,46,46,10,145,10
25,0,8,8,8,19,8
350,1,164,152,11,343,13
450,0,140,140,11,399,14
100,0,35,35,9,93,10
350,1,164,154,11,344,14
350,0,109,107,10,341,14
350,1,158,142,13,341,15
50,0,16,16,6,39,7
25,1,12,9,5,23,5
200,1,98,88,12,196,13
25,1,11,11,5,25,6
400,0,119,119,11,393,14
400,0,106,106,12,390,14
25,1,13,10,4,22,4
350,0,113,112,10,342,13
500,1,229,213,11,491,13
350,0,111,111,12,339,16
50,1,22,21,8,50,9
300,0,83,83,9,282,12
250,1,115,107,12,243,12
25,1,15,12,5,20,6
300,1,142,134,10,293,13
450,1,213,196,13,444,15
200,1,89,86,9,184,11
250,1,120,90,10,247,11
300,1,143,98,12,294,14
450,0,125,120,11,441,13
350,0,107,103,10,331,13
200,0,53,48,10,175,13
400,0,121,121,13,388,15
500,0,171,160,9,480,14
300,0,98,98,11,296,12
400,0,130,130,11,389,14
150,0,44,44,10,145,13
400,1,175,171,12,390,14
350,1,161,152,13,343,16
300,1,141,134,12,291,13
250,1,121,115,10,244,12
100,0,36,36,11,100,12
100,1,51,32,11,98,11
400,1,198,143,11,389,14
250,1,103,100,12,248,14
50,1,23,22,6,47,6
100,0,32,32,8,92,10
100,1,50,48,9,100,11
200,1,94,93,10,197,12
350,1,152,146,10,343,12
50,0,18,18,7,44,7
150,0,43,39,10,145,11
500,1,216,195,13,488,17
250,1,109,99,11,244,12
150,1,65,64,11,145,12
500,1,253,231,17,494,20
150,1,71,66,11,145,13
350,1,166,164,11,341,13
250,0,84,81,10,211,12
300,0,93,93,11,290,13
100,0,33,33,8,95,9
350,1,148,138,13,346,15
150,1,69,56,8,145,9
25,0,11,8,5,21,6
50,1,22,20,7,46,7
50,0,15,15,7,43,9
100,0,30,30,7,87,9
500,1,223,216,12,494,14
100,1,43,43,8,85,9
500,1,229,216,14,497,16
50,1,24,22,5,37,6
500,1,238,221,13,488,17
500,1,217,184,14,495,15
250,0,72,69,10,242,12
100,1,51,38,8,95,9
350,0,119,119,12,342,14
350,1,166,146,10,343,11
400,0,118,116,11,382,14
500,0,162,162,11,491,15
500,1,246,242,12,494,13
450,1,205,202,11,430,13
50,1,26,24,6,46,6
200,1,99,80,11,195,12
200,0,64,64,10,191,13
50,1,28,28,5,43,5
100,1,45,45,11,94,11
25,0,11,9,5,19,5
300,0,94,89,13,294,15
250,1,110,110,12,244,14
100,0,36,36,8,96,10
150,1,68,67,10,147,12
500,0,163,160,11,496,14
450,1,192,188,10,440,13
200,1,93,92,9,198,11
100,1,52,40,8,98,8
300,0,101,97,11,291,14
50,1,19,18,5,36,6
350,1,154,147,12,346,14
300,1,150,138,8,295,10
50,1,26,26,6,44,7
200,0,62,57,10,192,12
250,0,80,78,10,233,13
50,1,24,16,6,48,7
400,1,171,156,13,394,14
250,1,129,107,10,248,11
300,1,150,143,12,289,13
350,0,100,100,10,341,13
25,1,11,11,6,20,7
50,0,13,13,6,44,8
300,0,86,82,10,277,12
100,1,45,41,7,95,9
250,0,71,71,9,235,11
50,0,15,13,6,38,7
25,0,8,8,6,21,6
250,1,104,98,11,244,13
25,1,8,7,6,20,6
250,1,109,101,12,244,12
200,0,59,57,10,195,12
50,1,27,26,6,49,8
100,1,45,44,7,94,8
350,0,104,102,11,341,13
250,1,120,114,7,220,10
100,1,42,42,7,98,9
350,1,155,147,9,335,10
300,1,140,125,11,290,12
200,1,100,90,11,193,12
400,1,180,163,11,391,13
450,0,150,146,11,440,13
200,1,93,86,10,194,12
25,0,10,9,6,20,6
300,1,134,129,11,291,12
50,0,16,16,7,47,8
350,0,112,112,14,347,15
450,0,127,127,13,439,15
150,0,46,46,8,145,10
200,1,102,97,10,192,13
100,1,50,46,7,100,8
50,1,27,20,6,47,6
25,1,13,13,5,22,6
100,0,34,34,10,98,11
300,0,87,85,12,281,13
250,0,79,79,11,241,12
500,1,224,207,12,490,15
500,0,142,142,13,489,14
150,1,76,76,8,142,10
25,1,14,13,4,16,4
400,0,114,114,12,362,13
200,1,96,77,9,195,10
50,0,17,16,7,41,8
500,1,218,213,15,495,18
25,0,12,8,4,13,5
300,0,102,102,8,286,11
100,0,39,39,8,93,9
500,1,220,195,14,492,16
200,0,58,58,9,195,13
50,1,17,17,8,48,8
200,0,66,64,10,190,13
100,0,32,30,8,89,11
450,0,129,128,13,446,15
250,1,106,106,11,242,12
50,0,18,18,9,47,10
200,1,99,98,10,199,12
25,1,12,12,4,23,4
350,1,159,152,10,341,12
200,0,60,57,9,195,11
250,1,108,102,10,245,13
150,0,46,46,9,142,11
350,0,112,112,10,333,12
250,0,73,73,11,243,12
250,0,81,79,9,247,11
150,0,50,48,9,146,11
300,0,94,94,11,289,13
500,0,141,141,13,495,16
200,1,85,83,10,194,12
450,1,225,195,11,445,13
100,0,33,29,9,99,12
250,1,121,109,10,246,13
450,1,199,190,13,441,15
200,1,98,88,9,195,11
50,1,26,26,7,48,8
250,0,92,88,8,233,11
450,1,188,176,13,442,14
350,1,161,154,10,345,12
200,1,99,94,12,192,13
200,1,90,89,10,200,12
50,0,19,13,8,45,9
250,1,120,82,9,242,10
350,1,157,149,11,340,13
150,0,37,36,10,149,13
300,0,94,93,11,280,13
150,1,68,66,8,144,10
400,1,168,167,12,393,13
400,1,190,174,9,400,13
200,0,53,47,12,191,14
250,1,124,120,9,243,12
300,1,131,131,12,292,14
100,0,38,27,10,92,11
350,0,116,116,10,344,14
450,0,149,148,13,445,15
400,1,190,184,12,396,14
150,0,42,39,10,144,13
50,0,14,14,7,44,9
400,1,188,180,10,390,12
250,1,122,90,8,243,9
500,0,146,146,11,436,14
200,0,60,60,8,193,9
250,1,127,124,10,245,12
100,0,35,34,7,79,9
25,0,14,9,5,23,5
400,1,177,166,13,395,15
250,0,78,78,11,243,13
25,0,13,12,4,16,5
50,0,21,20,8,49,9
200,1,89,73,9,190,12
300,1,142,137,7,277,10
250,0,85,84,11,242,13
250,1,121,104,10,244,11
25,0,13,13,3,18,4
200,0,57,53,10,192,13
450,0,148,142,12,422,16
300,1,132,132,10,294,13
200,0,62,62,8,154,11
200,1,96,96,7,181,9
100,0,36,36,8,100,11
100,0,32,32,8,91,11
25,0,10,8,5,17,5
150,1,68,65,9,143,9
100,0,33,33,7,95,9
350,0,116,116,10,329,14
300,0,88,85,9,284,10
400,0,130,128,11,370,13
350,0,98,97,14,342,16
500,1,238,231,14,494,16
450,0,147,146,12,445,16
25,1,11,11,5,23,6
150,1,67,67,7,146,9
300,1,141,132,10,291,12
200,0,62,62,9,180,10
500,1,237,222,14,494,16
200,0,61,51,9,197,12
25,1,11,11,4,23,5
350,0,104,96,14,340,15
400,1,183,172,13,399,15
350,1,169,155,10,350,13
400,1,165,156,12,389,13
200,1,94,86,10,188,12
300,0,97,95,12,293,14
350,1,158,145,12,341,15
100,0,40,38,9,94,10
25,1,12,9,5,21,5
500,0,166,160,11,489,14
250,1,121,121,10,241,11
350,0,118,117,10,323,12
50,1,23,18,4,27,5
450,1,207,199,15,446,16
100,1,48,42,7,96,8
400,0,123,123,11,390,13
150,1,72,67,12,149,12
150,1,72,64,10,143,13
200,1,97,89,8,187,9
300,1,133,127,12,293,14
25,1,13,8,4,23,5
200,0,65,64,11,190,12
300,1,147,147,9,294,11
350,1,155,152,14,349,18
50,0,15,14,6,49,7
100,0,32,32,9,93,11
500,1,245,231,15,489,17
250,1,112,98,9,233,10
450,0,147,147,11,440,16
400,1,180,163,10,384,13
350,0,113,113,13,339,14
150,1,72,66,10,146,11
25,1,11,8,5,22,6
150,0,49,49,11,143,12
200,0,70,70,10,197,14
250,0,84,80,9,242,11
350,0,114,111,8,347,13
350,1,154,150,10,344,11
100,0,33,26,8,94,11
450,0,147,147,13,438,15
150,1,64,61,8,143,9
250,0,82,82,10,242,13
200,0,71,71,10,194,12
300,0,96,96,12,292,14
450,0,140,140,11,439,15
200,0,66,63,10,200,14
500,1,236,216,13,493,16
400,0,133,130,11,390,13
450,1,203,195,11,445,13
250,1,107,96,12,245,14
50,0,22,17,6,44,8
350,0,102,102,10,341,12
50,1,20,20,8,37,8
450,0,145,145,12,446,15
25,1,13,12,5,22,5
350,1,150,137,10,341,13
300,0,97,97,10,290,12
250,1,113,104,10,247,13
150,0,54,54,10,147,13
200,1,86,76,9,194,11
250,1,119,111,10,243,12
25,0,11,10,6,22,6
200,1,87,77,11,196,13
25,1,14,14,4,22,5
400,0,119,119,13,396,14
200,1,93,88,9,194,12
200,0,67,60,10,196,11
250,0,69,69,12,239,16
50,1,27,25,6,47,6
400,1,184,175,14,393,16
300,1,132,119,10,290,12
450,1,204,177,12,449,14
350,0,111,100,12,350,15
25,1,16,16,5,23,5
350,0,113,111,11,330,13
500,0,165,165,11,494,16
400,1,175,174,12,393,14
300,0,94,94,10,291,13
350,1,161,147,10,342,12
50,0,20,11,8,44,9
300,1,145,139,9,293,10
150,1,71,71,7,144,9
25,1,13,12,2,7,3
150,0,40,40,12,144,13
100,1,51,39,6,96,8
50,0,20,19,6,44,8
350,1,164,153,11,343,12
25,0,8,8,6,22,7
200,1,84,81,9,194,10
100,0,32,32,10,90,11
200,1,93,85,9,199,11
200,0,73,68,9,193,11
150,0,54,54,9,134,12
25,1,14,10,3,23,4
300,1,143,132,12,290,13
500,1,235,210,14,495,16
50,1,23,23,6,41,6
250,0,81,81,10,242,12
400,1,170,157,12,391,14
500,0,160,159,10,491,14
400,1,184,173,13,394,15
25,0,14,11,6,23,7
50,0,19,19,8,47,8
350,0,132,131,12,343,15
100,0,26,22,11,93,13
200,1,92,78,11,195,13
100,0,40,33,7,64,9
25,0,7,7,6,23,7
300,1,138,134,9,270,10
150,0,47,47,10,134,11
450,0,138,138,13,439,15
150,1,74,70,9,145,10
400,0,117,117,11,389,14
200,0,66,66,8,186,10
25,1,16,10,3,13,4
450,0,149,147,13,444,14
400,0,121,121,13,390,15
50,1,22,20,6,50,7
100,0,34,33,8,89,9
400,0,115,115,11,368,15
400,1,179,174,10,392,13
350,1,160,140,15,343,18
250,0,76,76,9,242,12
150,1,68,66,9,143,11
100,1,45,36,5,95,7
200,0,68,65,11,192,12
25,0,10,9,6,24,7
350,1,173,156,9,344,12
50,1,24,22,4,46,5
450,0,130,130,12,440,15
400,1,179,161,12,393,14
25,1,16,12,5,21,5
50,1,25,25,5,49,6
150,1,74,74,8,144,9
500,1,226,197,12,483,13
200,1,89,84,9,192,12
500,0,156,155,11,497,15
400,1,180,171,13,390,14
50,1,23,23,8,45,9
150,1,59,59,10,144,11
50,0,18,18,5,40,6
25,1,18,12,4,22,5
350,1,152,143,10,348,12
200,1,95,91,10,196,11
300,0,98,98,8,246,11
150,1,83,80,8,144,9
300,1,137,122,11,292,12
400,1,179,177,10,392,13
150,0,48,42,9,146,11
350,1,153,149,10,332,13
300,0,96,94,12,290,14
50,0,15,15,9,48,9
400,1,189,174,13,393,15
500,0,172,172,14,488,15
25,1,16,16,4,17,5
300,1,138,134,9,295,12
200,0,68,65,10,196,11
400,1,184,173,10,391,14
300,1,145,137,10,296,12
50,0,21,21,5,34,6
300,1,135,129,11,296,12
500,0,148,147,10,492,13
50,0,16,16,8,43,8
25,1,11,10,5,23,6
500,1,216,203,11,497,13
50,0,18,17,6,34,7
100,0,30,29,9,93,10
25,0,7,7,5,23,6
50,0,15,15,7,38,8
50,1,28,24,6,44,8
200,1,105,97,8,195,10
150,1,67,64,12,149,14
200,1,86,82,7,193,10
250,1,117,107,10,245,12
50,0,18,18,7,45,8
350,1,167,161,11,345,13
50,1,23,20,7,46,9
450,0,151,150,10,431,12
250,1,131,121,7,244,9
50,1,32,21,6,49,7
150,1,77,76,11,146,12
350,1,166,145,12,339,13
200,1,112,102,8,194,10
300,0,106,74,13,294,15
50,1,18,15,6,41,7
200,0,63,51,11,197,12
400,1,197,177,12,392,13
350,0,102,99,13,343,16
500,0,159,159,10,491,13
500,0,153,153,10,493,13
150,0,46,46,10,142,12
400,1,188,169,11,392,13
25,0,7,7,7,21,8
150,0,48,46,10,134,12
400,0,133,133,12,389,15
100,1,42,40,8,95,8
500,1,236,227,13,497,15
25,1,13,10,4,15,5
350,0,114,114,12,339,15
25,0,8,8,5,22,6
350,1,159,152,12,341,14
300,0,103,98,10,293,14
100,1,49,49,6,96,8
250,1,124,122,11,247,13
350,0,107,107,10,340,13
350,1,155,154,10,344,12
450,1,192,179,10,440,13
50,0,18,15,9,50,10
150,0,41,41,10,141,11
150,0,46,39,9,144,11
250,1,119,113,11,245,12
300,1,124,121,11,295,12
350,0,109,109,10,339,14
25,0,10,8,7,24,7
450,1,202,181,12,430,14
450,1,211,195,10,414,13
500,1,223,211,12,489,15
500,1,229,216,13,496,16
450,1,202,195,11,439,15
350,1,171,167,9,334,11
450,1,214,198,16,445,17
150,0,49,42,10,148,13
200,1,88,83,11,195,13
300,0,83,83,7,286,10
50,0,17,13,7,44,8
150,1,76,60,10,148,10
400,1,197,178,14,398,15
400,0,130,130,12,397,15
350,1,164,154,13,349,14
100,1,44,41,9,95,12
50,0,15,15,7,44,8
150,0,55,52,11,140,13
450,1,199,182,13,438,16
50,1,23,22,8,46,8
350,1,170,155,14,343,15
50,0,22,21,7,41,7
350,1,156,142,10,344,12
200,1,99,69,10,193,12
100,1,44,43,8,95,9
50,0,17,17,9,49,9
50,1,29,27,7,48,8
200,1,106,102,11,198,13
100,1,46,43,7,97,10
100,1,43,40,9,96,10
